index,rooms,m2,bathrooms,floor,condominium_expenses,date,contract,typology,total_floors,availability,price,year_of_build,condition,air_conditioning,energy_efficiency,neighborhood,car_parking,energy_performance_building,housing units,start_end_works,current_building_use,elevator,floor_level,heating_centralized,heating_radiator,heating_gas,air_conditiong_centralized,air_conditioning_heat,renewable_energy_performance_index_KWh/m2
0,3,102,1,,130,23/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,360000,1920,good / habitable,,e175 kwh/m² year,turro,1 in garage/box,,,,,0,3,autonomous,to radiators,gas powered,,,
0,4,120,2,2,250,14/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,429000,1970,very good / refurbished,"autonomous, cold/heat",g≥ 175 kwh/m² year,affori,2 in garage/box,,,,,1,2,centralized,to radiators,gas powered,autonomous, cold/hot,
0,2,75,1,1,90,18/01/2023,sale,apartment | entire property | medium property class,5 floors,libero,430000,1920,good / habitable,"autonomous, cold/heat",g≥ 175 kwh/m² year,paolo sarpi,,,,,,1,1,autonomous,to radiators,methane powered,autonomous, cold/hot,
0,3,95,2,1,250,03/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,615000,1960,very good / refurbished,system preparation,g175 kwh/m² year,pagano,,,,,,1,1,centralized,to radiators,methane powered,system preparation,,
0,4,181,3,2,290,22/11/2022,sale,attic | entire property | luxury property,2 floors,libero,1250000,2022,new / under construction,"centralized, cold/heat",a342.65 kwh/m² year,corvetto,"1 in garage/box, 2 all'esterno",,,,,1,2,centralized,On the floor,methane powered,centralized, cold/hot,
0,5,200,2,1,475,23/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,1240000,1930,good / habitable,,e132.44 kwh/m² year,porta venezia,,,,,,1,1,centralized,to radiators,gas powered,,,
0,5,195,3,1,460,11/01/2023,sale,apartment | entire property | stately property class,6 floors,libero,1650000,1930,new / under construction,"autonomous, cold/heat",c65 kwh/m² year,guastalla,1 in garage/box,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold/hot,
0,2 - 4,79,13,,,02/02/2023,sale - download specifications,project,7 floors,,,,,"centralized, cold/heat",a+≥ 175 kwh/m² year,certosa,"12 in garage/box, 9 all'esterno",,37,20/07/2021 - 30/09/2023,,0,,centralized,On the floor,powered by heat pump,centralized, cold/hot,
0,2,49,1,1,200,10/02/2023,sale - download specifications,apartment | entire property | luxury property,1 floor,libero,319000,2023,new / under construction,"centralized, cold/heat","a3≥ 3,51 kwh/m² year",centrale,,winter summer,,,,1,1,centralized,On the floor,power supply,centralized, cold/hot,351
0,4,150,2,4,450,14/12/2022,sale,apartment | entire property | stately property class,6 floors,libero,990000,1960,very good / refurbished,"autonomous, cold/heat",g175 kwh/m² year,dezza,1 in garage/box,,,,,1,4,centralized,On the floor,methane powered,autonomous, cold/hot,
0,3,110,2,6,150,01/02/2023,sale - download specifications,apartment | entire property | stately property class,7 floors,,510000,2021,new / under construction,"centralized, cold/heat",a+≥ 175 kwh/m² year,certosa,"1 in garage/box, 1 all'esterno",,,,,1,6,centralized,On the floor,powered by heat pump,centralized, cold/hot,
0,2,50,1,1,150,20/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,270000,1960,new / under construction,"autonomous, cold/heat",b≥ 175 kwh/m² year,san siro,,,,,,1,1,centralized,On the floor,methane powered,autonomous, cold/hot,
0,3,110,1,2,200,10/02/2023,sale,apartment | entire property | medium property class,5 floors,libero,510000,1960,to be restructured,,g175 kwh/m² year,buenos aires,,,,,,1,2,centralized,to radiators,gas powered,,,
0,4,140,2,T,,17/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,580000,1900,to be restructured,,f175.25 kwh/m² year,sempione,,,,,,1,0,centralized,to radiators,methane powered,,,
0,3,95,1,2,190,07/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,680000,1920,very good / refurbished,,f175 kwh/m² year,washington,,,,,,1,2,centralized,to radiators,methane powered,,,
0,5+,220,3,9,350,30/01/2023,sale,attic | entire property | stately property class,9 floors,libero,1850000,1967,good / habitable,"autonomous, cold/heat","g≥ 3,51 kwh/m² year",isola,1 in garage/box,winter summer,,,,1,9,autonomous,to radiators,methane powered,autonomous, cold/hot,351
0,4,110,1,1,250,06/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,599000,1930,to be restructured,,g≥ 175 kwh/m² year,città studi,,,,,,1,1,centralized,to radiators,methane powered,,,
0,3,145,2,5,300,13/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,795000,1960,to be restructured,"autonomous, cold/heat",f164.42 kwh/m² year,centrale,,,,,,1,5,centralized,On the floor,methane powered,autonomous, cold/hot,
0,1,25,1,1,34,30/01/2023,sale,apartment | entire property | medium property class,4 floors,libero,160000,1950,good / habitable,,g194.6 kwh/m² year,città studi,,,,,,0,1,autonomous,to radiators,methane powered,,,
0,3,115,2,1,185,16/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,1090000,1960,very good / refurbished,"autonomous, cold",g242.87 kwh/m² year,san vittore,,winter summer,,,,1,1,centralized,On the floor,gas powered,autonomous, cold,859
0,3,85,1,3,200,24/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,389000,1960,good / habitable,,g175 kwh/m² year,lorenteggio,,,,,,1,3,centralized,to radiators,methane powered,,,
0,4,115,1,2,250,20/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,428000,1960,very good / refurbished,"autonomous, cold",d147.97 kwh/m² year,cimiano,,,,,,1,2,centralized,to radiators,methane powered,autonomous, cold,
0,3,100,2,T,235,14/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,470000,1960,good / habitable,"autonomous, cold/heat",g175 kwh/m² year,washington,,,,,,1,0,centralized,to radiators,methane powered,autonomous, cold/hot,
0,4,90,1,4,250,01/02/2023,sale,apartment | entire property | medium property class,4 floors,,349000,1950,very good / refurbished,"autonomous, cold/heat",e212.76 kwh/m² year,corvetto,,,,,,1,4,centralized,to radiators,methane powered,autonomous, cold/hot,
0,4,140,2,1,420,06/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,1195000,1930,very good / refurbished,"autonomous, cold",e173.24 kwh/m² year,solari,,winter summer,,,,1,1,centralized,to radiators,gas powered,autonomous, cold,874
0,4,152,2,1,350,16/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,980000,1920,very good / refurbished,"autonomous, cold/heat",g178 kwh/m² year,centrale,,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold/hot,
0,3,114,2,1,417,16/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,1280000,1900,very good / refurbished,"centralized, cold/heat",a163.5 kwh/m² year,cadorna - castello,,winter summer,,,,1,1,centralized,to radiators,methane powered,centralized, cold/hot,635
0,3,145,2,8,220,07/02/2023,sale,attic | entire property | stately property class,8 floors,libero,849000,1960,very good / refurbished,"autonomous, cold/heat",e≥ 175 kwh/m² year,centrale,,,,,,1,8,centralized,On the floor,methane powered,autonomous, cold/hot,
0,4,165,1,3,416,22/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,1140000,1960,to be restructured,,g124.71 kwh/m² year,indipendenza,1 in garage/box,,,,,1,3,centralized,On the floor,methane powered,,,
0,1,18,1,5,58,24/01/2023,sale,attic | entire property | medium property class,5 floors,,135000,1930,to be restructured,,g113.95 kwh/m² year,città studi,,,,,,1,5,centralized,to radiators,methane powered,,,
0,3,81,2,R,150,04/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,305000,1950,very good / refurbished,,g256.58 kwh/m² year,maggiolina,,,,,,0,0,centralized,to radiators,methane powered,,,
0,5+,400,3+,,,10/02/2023,sale,detached villa | entire property | luxury property,4 floors,libero,2000000,1930,good / habitable,"autonomous, cold/heat",g≥ 175 kwh/m² year,rovereto,1 in garage/box,,,,,0,0,autonomous,to radiators,gas powered,autonomous, cold/hot,
0,4,141,2,4,390,23/01/2023,sale,apartment | entire property | stately property class,4 floors,libero,1380000,1920,good / habitable,"autonomous, cold",d181.42 kwh/m² year,palestro,,winter summer,,,,1,4,autonomous,by air,powered by heat pump,autonomous, cold,955
0,1,14,1,5,41,01/02/2023,sale | income property,apartment | entire property | medium property class,5 floors,,155000,1929,very good / refurbished,"autonomous, cold/heat",g429.26 kwh/m² year,città studi,,,,,,1,5,centralized,to radiators,methane powered,autonomous, cold/hot,
0,5,250,3+,3,400,23/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,2590000,1900,very good / refurbished,"autonomous, cold/heat",a69.48 kwh/m² year,vercelli - wagner,,,,,,1,3,autonomous,On the floor,methane powered,autonomous, cold/hot,
0,3 - 4,117,4,,,06/02/2023,sale,project,6 floors,,,,,"autonomous, cold/heat",a≥ 175 kwh/m² year,montenero,,,,07/02/2022 - 30/04/2024,,0,,centralized,On the floor,powered by heat pump,autonomous, cold/hot,
0,5+,274,3,2,1.167,17/02/2023,sale,apartment | entire property | stately property class,10 floors,libero,1820000,1960,to be restructured,,d96.51 kwh/m² year,repubblica,1 in garage/box,winter summer,,,,1,2,centralized,to radiators,gas powered,,,018
0,5,226,3,2,585,10/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,2200000,1960,good / habitable,,g≥ 175 kwh/m² year,vercelli - wagner,,,,,,1,2,centralized,to radiators,gas powered,,,
0,3,85,1,1,166,14/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,450000,1960,to be restructured,"autonomous, cold/heat",f≥ 175 kwh/m² year,paolo sarpi,1 all'esterno,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold/hot,
0,3,115,2,6,200,23/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,610000,2022,very good / refurbished,"autonomous, cold/heat","a3≥ 3,51 kwh/m² year",gallaratese,1 in garage/box,,,,,1,6,centralized,On the floor,gas powered,autonomous, cold/hot,
0,3,130,2,2,164,14/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,1295000,1907,good / habitable,,d128 kwh/m² year,pagano,,,,,,1,2,centralized,to radiators,gas powered,,,
0,4,212,3,1,335,27/01/2023,sale,apartment | entire property | luxury property,4 floors,,1640000,1600,very good / refurbished,"autonomous, cold/heat",e170.43 kwh/m² year,quadronno - crocetta,1 in garage/box,winter summer,,,,1,1,autonomous,to radiators,gas powered,autonomous, cold/hot,677
0,3,70,1,4,120,14/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,610000,1940,very good / refurbished,"autonomous, cold",f≥ 175 kwh/m² year,de angeli,,,,,,1,4,autonomous,to radiators,methane powered,autonomous, cold,
0,4,125,2,5,234,02/02/2023,sale,apartment | entire property | stately property class,6 floors,,445000,1970,good / habitable,"autonomous, cold",g≥ 175 kwh/m² year,cascina dei pomi,,,,,,1,5,centralized,to radiators,gas powered,autonomous, cold,
0,3,130,2,3,425,23/02/2023,sale,apartment | entire property | stately property class,5 floors,,720000,1900,good / habitable,,e100.51 kwh/m² year,città studi,,,,,,1,3,centralized,to radiators,methane powered,,,
0,3,135,2,1,500,15/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,995000,1900,very good / refurbished,"autonomous, cold/heat",d78.13 kwh/m² year,piave - tricolore,,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold/hot,
0,3,80,2,2,85,02/02/2023,sale,apartment | entire property | medium property class,3 floors,libero,470000,1920,very good / refurbished,"autonomous, cold/heat",e83.91 kwh/m² year,pasteur,,,,,,1,2,autonomous,to radiators,methane powered,autonomous, cold/hot,
0,3,135,2,T,316,20/09/2022,sale,apartment | entire property | stately property class,2 floors,,1150000,2018,very good / refurbished,"autonomous, cold",b30.16 kwh/m² year,città studi,1 in garage/box,winter summer,,,,1,0,centralized,On the floor,,autonomous, cold,265
0,3,97,2,5,,12/12/2022,sale,apartment | entire property | stately property class,7 floors,libero,720000,1950,very good / refurbished,"autonomous, cold",g175 kwh/m² year,cenisio,,,,,,1,5,centralized,On the floor,methane powered,autonomous, cold,
0,3,98,2,1,1,06/12/2022,sale,apartment | entire property | stately property class,8 floors,libero,412000,2021,very good / refurbished,"autonomous, cold/heat",g≥ 175 kwh/m² year,certosa,,,,,,0,1,centralized,to radiators,methane powered,autonomous, cold/hot,
0,4,242,3,T,250,23/01/2023,sale,apartment | entire property | stately property class,2 floors,libero,1495000,1600,very good / refurbished,"autonomous, cold",f145 kwh/m² year,carrobbio,,,,,,0,0,autonomous,to radiators,methane powered,autonomous, cold,
0,2,47,1,2,250,20/01/2023,sale,apartment | entire property | stately property class,5 floors,libero,550000,1970,good / habitable,"autonomous, cold",g175 kwh/m² year,duomo,,,,,,1,2,centralized,to radiators,methane powered,autonomous, cold,
0,2,68,1,T,208,09/02/2023,sale,lofts | entire property | medium property class,6 floors,libero,275000,1960,very good / refurbished,"autonomous, cold/heat",g313.07 kwh/m² year,ghisolfa - mac mahon,,,,,,0,0,centralized,On the floor,gas powered,autonomous, cold/hot,
0,5,162,2,2,125,08/02/2023,sale,apartment | entire property | stately property class,2 floors,libero,545000,1900,very good / refurbished,"autonomous, cold/heat",d130.22 kwh/m² year,parco lambro,,,,,,0,2,autonomous,to radiators,methane powered,autonomous, cold/hot,
0,2,80,1,R,184,31/01/2023,sale,apartment | entire property | stately property class,4 floors,libero,550000,1960,to be restructured,,g175 kwh/m² year,pagano,,,,,,1,0,centralized,to radiators,methane powered,,,
0,3,80,1,4,125,21/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,340000,1970,very good / refurbished,system preparation,f≥ 175 kwh/m² year,maggiolina,,,,,,1,4,centralized,to radiators,gas powered,system preparation,,
0,3,105,1,2,209,21/02/2023,sale,apartment | entire property | stately property class,6 floors,,355000,1970,very good / refurbished,"autonomous, cold",g175 kwh/m² year,inganni,,,,,,1,2,centralized,to radiators,methane powered,autonomous, cold,
0,4,120,1,3,233,25/01/2023,sale,apartment | entire property | medium property class,4 floors,,349000,1966,good / habitable,"autonomous, cold/heat",g125 kwh/m² year,corvetto,,,,,,0,3,centralized,to radiators,methane powered,autonomous, cold/hot,
0,5,235,3+,6,834,15/02/2023,sale,apartment | entire property | stately property class,7 floors,,2500000,1970,very good / refurbished,"autonomous, cold",d129.51 kwh/m² year,missori,,winter summer,,,,1,6,centralized,to radiators,methane powered,autonomous, cold,169
0,4,160,2,2,400,16/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,1388000,1967,very good / refurbished,"autonomous, cold/heat",d119.32 kwh/m² year,sempione,,winter summer,,,,1,2,centralized,to radiators,methane powered,autonomous, cold/hot,273
0,4,131,2,2,167,12/01/2023,sale,apartment | entire property | stately property class,3 floors,,795000,1960,very good / refurbished,"autonomous, cold",d116.53 kwh/m² year,navigli - darsena,,winter summer,,,,0,2,autonomous,to radiators,methane powered,autonomous, cold,151
